Rk,I,Player,Split,Year,G,PA,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
771,,Spencer Turnbull\turnbsp01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
772,,Justin Verlander\verlaju01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
773,,Adam Wainwright\wainwad01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
774,,Mitch Walding\waldimi01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
775,,Taijuan Walker\walketa01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,-100
776,,Taylor Williams\willita01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
777,,Tanner Anderson\anderta01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
778,,Buddy Baumann\baumabu01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
779,,Rafael Bautista\bautira01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
780,,Chris Beck\beckch02,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
781,,Jalen Beeks\beeksja02,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
782,,Corbin Burnes\burneco01,vs LHP,2018,1,1,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,,,
783,,Dan Butler\butleda01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
784,,Shane Carle\carlesh01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
785,,Diego Castillo\castidi01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
786,,Jose Castillo\castijo03,vs LHP,2018,1,1,,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
787,,Jesse Chavez\chaveje01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
788,,Austin Davis\davisau01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
789,,Matt den Dekker\dendema01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
790,,Zach Duke\dukeza01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
791,,Marco Estrada\estrama01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
792,,Dylan Floro\florody01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
793,,Sam Freeman\freemsa01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
794,,Rocky Gale\galero01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
795,,Tyler Glasnow\glasnty01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
796,,Merandy Gonzalez\gonzame01,vs LHP,2018,1,1,,1,,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,700,463
797,,Matt Grace\gracema02,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
798,,Brett Graves\gravebr01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
799,,Brad Hand\handbr01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
800,,Jordan Hicks\hicksjo03,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
801,,Daniel Hudson\hudsoda01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
802,,Drew Hutchison\hutchdr01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
803,,Pierce Johnson\johnspi01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
804,,Ryder Jones\jonesry01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
805,,Ariel Jurado\juradar01,vs LHP,2018,1,1,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,,,
806,,Kevin Kaczmarski\kaczmke01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
807,,Kevin Kramer\krameke01,vs LHP,2018,1,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
808,,Ryan Lavarnway\lavarry01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
809,,Braxton Lee\leebr01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
810,,Mark Leiter Jr.\leitema02,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
811,,Ben Lively\livelbe01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
812,,Lance Lynn\lynnla01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
813,,Matt Magill\magilma01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
814,,Alex McRae\mcraeal01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
815,,Daniel Norris\norrida01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
816,,Wes Parsons\parsowe01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
817,,Boog Powell\powelbo02,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
818,,Erasmo Ramirez\ramirer02,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
819,,Eduardo Rodriguez\rodried05,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
820,,Richard Rodriguez\rodriri05,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
821,,Enny Romero\romeren01,vs LHP,2018,1,1,,1,1,1,1,0,0,0,0,0,0,0,1,1,2,3,2,0,0,0,0,0,0,1,100,712
822,,Sergio Romo\romose01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
823,,Jorge De La Rosa\rosajo01,vs LHP,2018,1,1,,0,,0,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,0,0,,,
824,,Randy Rosario\rosarra01,vs LHP,2018,1,1,,0,,0,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,0,0,,,
825,,Dennis Santana\santade01,vs LHP,2018,1,1,,1,,1,1,0,0,2,0,0,0,0,1,1,2,3,2,0,0,0,0,0,0,1,300,712
826,,Ryan Schimpf\schimry01,vs LHP,2018,1,1,,1,1,1,0,0,1,1,0,0,0,0,1,1,4,5,4,0,0,0,0,0,0,,633,1210
827,,Luis Severino\severlu01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
828,,Kevin Shackelford\shackke01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
829,,Lucas Sims\simslu01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
830,,Chad Sobotka\sobotch01,vs LHP,2018,1,1,,1,,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,100,463
831,,Edmundo Sosa\sosaed01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
832,,Jackson Stephens\stephja01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
833,,Justin Williams\williju02,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,-100
834,,Brandon Woodruff\woodrbr01,vs LHP,2018,1,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
835,,Kirby Yates\yateski01,vs LHP,2018,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
836,,Jorge Lopez\lopezjo02,vs LHP,2018,,,,,1,,,,,,0,0,,,,,,,,,,,,,,,,
837,,Myles Straw\strawmy01,vs LHP,2018,,,,,1,,,,,,0,0,,,,,,,,,,,,,,,,
